-82.57800044142137 -70.51300044142135 -30.000000441421356
-1.616698463234822e-05-3.8079243279907415e-05j 0.00022686537275444822+0.00039644471555245163j 7.403671067491867e-05+4.88153620016364e-07j
-2.963857492829585e-05-5.033293947542133e-06j 5.725817134563997e-05+0.000439886908852519j 6.715498113001126e-05-4.458606650018869e-06j
2.7075389703715574e-05-3.254566140098146e-05j -0.0001032568734702774+0.00039675165536707537j 3.360540007779446e-05+1.4201043882733136e-05j
2.0882462598433488e-05-4.188865297506825e-06j -0.00028121886212351886+0.0003008650921270964j 2.0170329421300234e-05+4.493690536374875e-05j
3.3366798424078473e-06+8.229541812627375e-06j -0.00034181129484519906+0.0001725977061889741j 1.5139401235133397e-05+3.600448416956612e-05j
-1.4051769989891507e-05+2.340571479831073e-05j -0.0003220649610269562+4.7717867390189524e-05j 1.84094959423986e-05+2.6815621410942322e-05j
7.792650468641745e-06+5.506079139280933e-05j -0.0002404439781023196-7.599368740114324e-05j -6.165340698991008e-05+7.2136032999220615e-06j
-1.6446629101217593e-05+5.5163593649869456e-05j -0.0001479780220125235-0.00014426211190099697j -3.337446098101188e-05+9.161162700627633e-06j
-2.455556627654221e-05+5.946960801340862e-05j -0.00010154387416012947-0.00019582593189110397j -2.3296475236718568e-05+1.4073251543123759e-05j
-7.56066487040915e-05+5.5537445024809864e-05j -6.961282605873027e-05-0.0002057226635545947j -5.877205755162099e-06+2.4676869420502896e-05j
-0.00011468688969133665+8.03140357741579e-06j -2.9270454716447543e-05-0.000177925586713169j -1.3030493679476587e-05+2.897115905857532e-06j
-9.733931315985186e-05-3.737838805106993e-05j 4.223997305552522e-05-0.00017443995428190716j -2.1621717015935783e-05-7.996278921050108e-06j
-6.910859576541094e-05-7.540230525706307e-05j 4.9660943161511804e-05-0.00015687251364868008j -2.8413580414724577e-05-1.9416799448945914e-06j
-3.245382969280706e-05-0.0001218331604506733j 0.00013322867030203162-0.00010829827815953575j 1.2738791644220733e-05+9.540701089705606e-06j
3.655914611566167e-05-0.00011626651988462129j 0.00015253824258294006+9.449230675374329e-06j -1.1128315089738568e-05-1.2991805660907052e-05j
0.00012528793510270845-8.856529513983197e-05j 0.00011620735391081413+0.00011597326994526983j -2.3468990117792174e-05+4.839256721526724e-05j
0.00030868338510077643-0.00023640616555848236j 8.897865769983601e-05+7.60828961085655e-05j 7.654755817577053e-05-4.594950021279101e-05j
-5.522754923063373e-05-0.0001452596769371068j -0.00019561414733276384+0.0006398472866271963j -0.0004888554609892595+4.9929246585038964e-05j
-0.00014691167026411868-2.8085042811504253e-05j -0.00031894343206801686+0.0013449875614349454j 3.0247390971228168e-05+0.0003680677875997642j
0.00010096513412523951+0.00013978818413319804j 0.00010715377270071034-0.00025623003068495016j -0.0003035217862327458+0.0006664006202084891j
0.00011863530319356709+2.4014278150959274e-05j 0.000163864939109422-0.00018760226424759804j -0.0001349306616532031+0.0005635639977662173j
-1.1557591139664338e-05+8.818727641289952e-07j -2.0018370739821235e-05+1.5274530384726949e-06j 0.0003164843325712839+0.000965023482651791j
-2.868008237582652e-13-1.1464713171324998e-13j -5.49841262424382e-15-2.733028887614401e-13j -4.532358888892479e-05+0.0001153710990735175j
-1.337802400759399e-06-1.3196160493625375e-05j 1.2817161886535196e-05+1.9420084280807987e-05j -5.916482139751121e-05+5.1328247593563206e-05j
-3.677702176669503e-08+4.812622061571937e-07j -2.4411676135160888e-05-3.419169313981802e-06j -3.452072569588302e-05+3.5178754853160604e-05j
-5.915550378958564e-05+7.7774415695755e-05j -0.00014027873598253962-0.00024604776971248315j 4.0956652084742125e-05+2.173870569543373e-05j
-9.077248144269851e-05+9.634021890829899e-05j 3.4506991051689393e-06-0.0004258493336919585j -1.0782755779246209e-06+2.23152303552217e-05j
-0.00010934956102046305+7.577406051538751e-05j 0.00021839485849244565-0.0002860969021550661j 7.66802949887725e-06-1.505863615544698e-05j
-0.00013600410400237622+2.9637850063657493e-05j 0.00028100044110561796-7.804535566868946e-05j 7.327172842807466e-05-1.3234444005531103e-05j
-8.161522921155975e-05+1.3044606869720322e-05j 0.0003008010646907241+0.00016809663956845775j 6.765969294164669e-05+8.332110116323148e-06j
-1.263868529145223e-06-5.1043493598859234e-05j 0.00018386183851172675+0.00032102281552544336j 0.00010656097894989133-5.3094584442367986e-05j
6.558010177955552e-05-3.730106746360305e-05j 5.7699986642140334e-05+0.0004182225890652999j 0.00012044211272185209+9.628327156001722e-06j
-4.832387732875586e-05-6.1153965226523626e-06j -0.0002304037253730997+0.0004050607220512849j 0.00019346527185018421-0.00014542763877223557j
7.789469870822638e-05-8.483050817960008e-05j -0.0002810399779618645+0.00023322148020536265j 4.1349285867822876e-05+6.643798101063372e-05j
5.119501400284452e-05-2.0793726089763092e-05j -0.00032371111442016656+7.911096230184034e-05j 1.7565855873412932e-05+0.00010021242872352445j
2.180194894818833e-06+3.369163357941292e-05j -0.00029393538033583064-3.638537062787375e-05j -7.363443253022089e-07+9.211982236734889e-05j
5.833086311530753e-05+0.00011188375846629785j -0.00016116799312169752-0.0001241438850213375j -0.00011058715849011748+7.716962989843279e-05j
-4.368972011825222e-05+0.00013684299965685916j -9.185141845884715e-05-0.00016862663027436515j -9.796120020315311e-05+9.63702985548551e-05j
-0.00015331007759250182+0.0001541531361059578j -9.363630997885522e-05-0.00013985843648110953j -0.00012872906965675823+2.4999478093698205e-05j
-0.00023758460558946908+0.0001050071433564226j 4.941648450830022e-05-0.0001232018884347505j 9.706262827777704e-05+5.570820070901469e-05j
-0.0002223716019108184+4.684289335369055e-05j -4.210741529072296e-05-0.00019716168260127786j -8.722963042050868e-05-4.5078737058112464e-05j
-0.00022203651426363542-6.871374123903392e-05j -6.612497489405758e-07-0.00017167165394527638j -3.114744545797754e-05-5.5098065617524614e-06j
-0.00019374005861231463-0.00018401773361963457j 6.378376678439175e-05-0.00013482542035430785j -2.7937194564037218e-05-5.418038752070206e-05j
-0.0001246051974842085-0.0002548852344021999j 8.69249882809018e-05-7.450225678371819e-05j -9.035323310760328e-06-3.307779826290223e-05j
-2.1390671993815035e-05-0.0003373707059653021j 9.993225690318599e-05-2.6490475745313606e-05j -1.2073052394362928e-05-4.317262555642891e-05j
0.00013772857505003251-0.0004153241321827799j 0.00012049969148291952+3.063285336301467e-05j -2.7640934576050524e-05-2.3286290228669697e-05j
0.0003989830134148033-0.000570698444617816j 8.521982673502924e-05+7.778890197418948e-05j 0.00011971574919886994-0.00016637770027887427j
-8.360544189588734e-05-0.00018993752994392386j -0.00037595527310999114+0.0008928974889319207j -0.0006737990896925942+0.0006667108345647617j
-0.00013687039282824892-3.8796626495353465e-05j -0.0003172840848263567+0.0012960994648293558j -0.00039071318761181015+0.001397168413269769j
7.732846798076276e-05+4.103540666430303e-05j 7.410329121699521e-05-0.00022342490236304882j -0.00011260027814570817+0.0010207757247367125j
5.7767551452996085e-05-1.1996345270548844e-05j 0.0001224973715518592-0.00012737423359242937j -1.555036781100344e-05+0.0005763663053753281j
-4.400620326534802e-12+8.159046953088182e-12j -1.659036842734426e-11-2.7887630862936165e-12j -3.854861571655897e-05+0.00012060777121834036j
1.9056807928472026e-07+7.45815213453322e-08j -3.102493474015741e-07-1.2142086598905004e-07j -7.078609809042921e-05+9.810286132543814e-05j
3.054428095210141e-06-1.830329709711553e-05j 1.448758501067105e-06+1.4220855369121625e-05j -5.089455731658426e-05+5.584752045004552e-05j
-6.681016768391847e-06-4.116697367516366e-05j -3.692163268541004e-05+1.9101366404170326e-05j -5.146880718321319e-07+0.00011009427297119589j
-6.351916910468055e-05+9.891072040766878e-05j -9.756351063565672e-05-0.0002441226274307961j 0.00010473690088960651+6.5325521251407e-05j
-9.641753061082972e-05+0.0001109376995362941j 8.633647301758081e-05-0.00037609130875668824j -1.026011269877077e-05+1.645714673580549e-05j
-0.00016399379490724883+0.00010925484247476697j 0.0002854330946110661-0.00026409489187669244j -3.0142372960276974e-05-7.987412155351974e-06j
-0.00018118604330976293+4.992853496638186e-05j 0.00034848520522434034-5.6987844157771966e-05j 5.001063192333448e-05-3.5671794904754614e-05j
-0.00012085446881048676-2.20114602425746e-05j 0.00029117964726143946+0.00015901417285013757j 0.00010422220405019623-1.5103593137844192e-05j
-2.5348130164506373e-06-6.888429544175476e-05j 0.00017863244402243912+0.00038206294963275575j 0.0001781242565834318+1.3068158863492915e-05j
7.757417159748145e-05-9.938875633695127e-05j -1.0273507923410011e-05+0.00041323505610440874j 0.0001641597681474493+9.56861406133391e-06j
8.034791807594808e-05-6.337128154371251e-05j -0.00023139299810038985+0.00037260213580802654j 0.0002631747092795136-6.205950481152109e-05j
0.00017006207863051655-7.642328965647301e-05j -0.00028565053176651714+0.00022155528299457064j 5.4060191132585894e-05+0.00012760208896287623j
0.0001488275310646014+4.347434063721195e-05j -0.0003438087479916159+0.00012836575135007972j 3.079116059415854e-05+0.00010938781030698427j
0.00010372683194990334+0.00014461137846239657j -0.000154212121675397-5.2732833042470044e-05j 4.365240748768488e-05+0.00023257700722025915j
3.943879823324787e-05+0.0002082765550716057j -0.00014757161682207802-0.00013444733233916473j -0.00016415340691187453+0.00012907376171357687j
-9.357844966471099e-05+0.00023068696895048484j -7.239390806983891e-05-0.0001723960084768513j -0.00015129700795508987+0.00013585244951127317j
-0.00027139634728745983+0.0002315544432062061j -9.221601662538316e-05-8.650139248943499e-05j -0.00023066599439436103+2.011808923215899e-05j
-0.0003131821209061787+0.00013882845056958194j -3.137116346081437e-05-0.00013598700060805238j -0.00017711480250061408+3.2389670115198077e-07j
-0.00032447121282626367+5.331181434279201e-05j -1.6111973233810516e-05-0.00013070862538353j -8.016257136712806e-05-5.0545666110806045e-05j
-0.0003075686514673474-9.815037526066906e-05j -1.910470424039842e-05-0.00011059990230092048j -3.974712787653504e-05-3.1050950779577596e-05j
-0.0002749193524612799-0.00025684423481968783j 8.308427714605696e-06-0.00011795693020517558j -2.9158695204194763e-05-4.795307565833761e-05j
-0.00017566198711768964-0.00035554133719639143j 6.724397920815554e-05-2.772844425937901e-05j -2.8448246144259983e-05-5.0219427908986864e-05j
-2.641906834493791e-05-0.0004835580437565343j 0.00010584288330274419+7.2212419731849404e-06j 1.6233915250951178e-05-6.27150714128097e-05j
0.0001613273947682109-0.0006125246172929618j 8.552661129253401e-05+0.00011397046184450002j -5.284286374247326e-05-6.959009048638129e-05j
0.0004798729110817176-0.0007920037035923235j 4.420216148114951e-05+0.00011230073602821317j 0.00010673433553328002-0.000195586716433435j
9.470157841357852e-06-0.00012635609659549294j -0.00040415071032622816+0.0007850162226144206j -0.0006779334951480428+0.0007451499055477193j
-1.482324303140719e-05+7.397532571687897e-05j -0.00043513568326561554+0.0013885842548613334j -0.001410441877629065+0.0025163466872212053j
-0.000158911045249924+0.0001248424978288752j 0.00013525424047041454-0.0002223892556371065j -0.00031864147703329344+0.001153695945818778j
7.019654635178132e-07-1.8831549512126533e-05j 0.0001497027114301439-7.617783376379856e-05j 4.073758001892032e-05+0.0005054041124318918j
5.866784367781088e-06+3.1331035723276742e-06j -9.551225386319672e-06-5.1007168748143436e-06j 0.00018531956059321598+4.62971363206844e-05j
1.1929139579412647e-06+4.668631743511023e-07j -1.942081609247721e-06-7.60060712814732e-07j -7.905854192609151e-05+8.071321835151174e-05j
-3.6035509574281205e-06-3.006994543051633e-05j 1.2810009763656491e-05+1.856855845884979e-05j -1.90064228548628e-05+4.898071253386259e-05j
4.492114362143813e-06-3.807757705043283e-07j -2.4019738436517122e-05+1.9604325145505474e-05j 6.847367388428794e-05+3.184196595567898e-05j
-5.1499639730152345e-05+0.00012101038205157945j -5.6116665209415495e-05-0.00023466936363387563j 0.00013942170361466057+0.0001098290016459467j
-0.00010745761853306171+0.00014418211482972784j 0.00010508221455402875-0.00033211126321064794j -4.929116498941163e-05+1.5103300883797148e-05j
-0.00016381333666133603+0.00011280063209173185j 0.0002853540776455815-0.00022421564748155575j -1.4428791868434121e-05-3.7011001511681055e-05j
-0.00021297186860247343+7.045782311497958e-05j 0.00042148552435062925-4.307720342042525e-05j 3.6670699266269223e-05-5.750246226142587e-05j
-0.0001294380020368917-2.714934432546546e-05j 0.00032896130563230935+0.00019474146180105024j 0.00012044587204762755+5.9025772597030905e-06j
-1.0645039365614925e-05-0.00011412944843252305j 0.00015866646948703905+0.00037652542713277214j 0.00022117365032708718-3.094140240828143e-05j
9.364783006564006e-05-0.00014372459382050174j -2.2747915925333216e-05+0.00038484665468908067j 0.00020770414149840486-3.842068926290172e-06j
0.00015062971469570217-0.00011331180559428857j -0.00013049432863642345+0.00031143076995197497j 0.00033610223240149666-4.95561450951949e-05j
0.00022429657484326627-9.607474637725803e-05j -0.0002742129584951999+0.00021228910500248351j 6.172498169860368e-05+0.00015074560011690605j
0.0002132086198589495+1.750492951819333e-05j -0.00024391640526435322-1.1722213227196364e-05j 1.1326352352658103e-05+0.00014150893061324086j
0.0001238073278539907+0.00018537046269794362j -0.0002293703707165454-0.00011314584650488301j 6.7576056727377375e-06+0.00029812404451173786j
5.048266623884129e-05+0.00026393056349614477j -0.00011059338792985075-0.00015251380983617586j -0.00018441103643010925+0.00016708052094041023j
-9.307651830556938e-05+0.00029533046411398163j 4.067217307243773e-05-0.00012698010985364854j -0.00016674744082147323+0.00016022061500656608j
-0.00029018738675916334+0.00025660034251476476j 0.00015427849352896608-9.449552590170652e-05j -0.00025183415010810925+8.74322165498848e-05j
-0.00039084437647440845+0.00016345637582010494j 0.0001154569609894081-0.0001499695594492288j -0.0001186995299528086-4.0325879260494977e-05j
-0.0004141051750063571+4.528417102022446e-05j 5.918154647054644e-05-3.392689421265072e-05j -7.838990267807272e-05-1.9048412727053514e-05j
-0.0003750984843858682-0.00012865445409675466j 1.565079202511354e-06-2.572395860190901e-05j -7.667303076233478e-05-4.6181310581870386e-05j
-0.000277063973519099-0.00029453821145689475j 1.394079018003297e-05-1.7255296123928604e-05j 7.950351208488083e-06-6.58440478844487e-05j
-0.00015662529702333832-0.0004385190847697486j -1.1481964350680027e-05+3.143071595429755e-05j 5.247756008746842e-06-6.671300081567687e-05j
-1.4720618344326564e-05-0.0005633935791927992j 4.200678600336425e-05+3.5720954238761423e-05j 6.190746687751444e-06-4.566005936701035e-05j
0.0001942192688287949-0.0007150221140694361j 5.727209649983855e-05+0.00012193596636121367j -4.315269099428992e-05-0.00011037861296284259j
0.0004953798598260573-0.0008230338060884636j 3.4359093250590295e-05+0.00014214098435427492j 0.00011213685372524967-0.00022061629459985355j
2.6982222621940976e-05-0.00017085491160615427j -0.0005565170409616956+0.0007431439398357984j -0.0007056602816301206+0.0008879089213398761j
1.8866553880579028e-05-7.266684668862695e-05j -0.0005539462190838151+0.0013488610485103618j -0.0005043549269402906+0.002439447489178946j
-0.00021849312808369176+5.844907905134593e-05j 0.00015502213103783116-0.00012804236919247637j -1.03717513230036e-05+0.0011027981000275324j
1.9357780603431515e-06+0.0001880669243449816j 9.8401445264612e-06-0.00043038241092980205j 0.00011032621915139746+0.0006548176280772155j
3.6724663750186666e-05+1.961240926010869e-05j -5.978826563998592e-05-3.192923985679114e-05j 0.0002921513286076231+4.526541297126364e-05j
2.1523697134725174e-06+8.423591982105365e-07j -3.5040881800189e-06-1.3713733320675843e-06j -8.028723844910607e-05+5.623022374650564e-05j
1.3419121920543582e-05-1.964601206783031e-05j 2.871320281746698e-06+2.214624326888574e-05j 2.0763119776841275e-05-2.822549473841073e-05j
3.746284973272714e-07+2.0052016627593742e-05j -2.163270629004213e-05-4.118628863482122e-06j 0.00012135255802065693+5.217558388124375e-05j
-3.88789163840454e-06+0.00010504288066341853j -7.430212466000912e-05-0.00018682404864656907j 0.00018038195722975135+0.000129973474822929j
-0.00010363619129133812+0.00015572591296656813j 0.00014602595722963387-0.0003108094132210564j -8.473948422357534e-05-2.613261567707853e-06j
-0.0001392689302474712+0.00011230047995670056j 0.0003305725498303608-0.00020054481516782371j -2.9550193325237905e-05-5.522681322258213e-05j
